sample_index,wall_time_iso,elapsed_s,ros_time_s,core,cpu_percent
2220,2026-05-02T16:04:25.702,1154.366,,cpu28,10.909
2220,2026-05-02T16:04:25.702,1154.366,,cpu29,7.692
2220,2026-05-02T16:04:25.702,1154.366,,cpu30,7.143
2220,2026-05-02T16:04:25.702,1154.366,,cpu31,5.455
2221,2026-05-02T16:04:26.250,1154.914,,cpu0,10.714
2221,2026-05-02T16:04:26.250,1154.914,,cpu1,11.111
2221,2026-05-02T16:04:26.250,1154.914,,cpu2,10.714
2221,2026-05-02T16:04:26.250,1154.914,,cpu3,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu4,7.273
2221,2026-05-02T16:04:26.250,1154.914,,cpu5,5.556
2221,2026-05-02T16:04:26.250,1154.914,,cpu6,8.929
2221,2026-05-02T16:04:26.250,1154.914,,cpu7,7.273
2221,2026-05-02T16:04:26.250,1154.914,,cpu8,14.286
2221,2026-05-02T16:04:26.250,1154.914,,cpu9,9.091
2221,2026-05-02T16:04:26.250,1154.914,,cpu10,14.815
2221,2026-05-02T16:04:26.250,1154.914,,cpu11,14.286
2221,2026-05-02T16:04:26.250,1154.914,,cpu12,12.963
2221,2026-05-02T16:04:26.250,1154.914,,cpu13,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu14,10.714
2221,2026-05-02T16:04:26.250,1154.914,,cpu15,7.273
2221,2026-05-02T16:04:26.250,1154.914,,cpu16,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu17,7.273
2221,2026-05-02T16:04:26.250,1154.914,,cpu18,9.091
2221,2026-05-02T16:04:26.250,1154.914,,cpu19,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu20,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu21,10.909
2221,2026-05-02T16:04:26.250,1154.914,,cpu22,7.143
2221,2026-05-02T16:04:26.250,1154.914,,cpu23,5.455
2221,2026-05-02T16:04:26.250,1154.914,,cpu24,5.556
2221,2026-05-02T16:04:26.250,1154.914,,cpu25,3.704
2221,2026-05-02T16:04:26.250,1154.914,,cpu26,9.259
2221,2026-05-02T16:04:26.250,1154.914,,cpu27,3.704
2221,2026-05-02T16:04:26.250,1154.914,,cpu28,5.455
2221,2026-05-02T16:04:26.250,1154.914,,cpu29,9.091
2221,2026-05-02T16:04:26.250,1154.914,,cpu30,7.407
2221,2026-05-02T16:04:26.250,1154.914,,cpu31,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu0,5.660
2222,2026-05-02T16:04:26.797,1155.460,,cpu1,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu2,5.660
2222,2026-05-02T16:04:26.797,1155.460,,cpu3,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu4,12.963
2222,2026-05-02T16:04:26.797,1155.460,,cpu5,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu6,9.091
2222,2026-05-02T16:04:26.797,1155.460,,cpu7,9.259
2222,2026-05-02T16:04:26.797,1155.460,,cpu8,9.434
2222,2026-05-02T16:04:26.797,1155.460,,cpu9,7.273
2222,2026-05-02T16:04:26.797,1155.460,,cpu10,18.519
2222,2026-05-02T16:04:26.797,1155.460,,cpu11,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu12,9.259
2222,2026-05-02T16:04:26.797,1155.460,,cpu13,7.407
2222,2026-05-02T16:04:26.797,1155.460,,cpu14,9.434
2222,2026-05-02T16:04:26.797,1155.460,,cpu15,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu16,10.909
2222,2026-05-02T16:04:26.797,1155.460,,cpu17,7.407
2222,2026-05-02T16:04:26.797,1155.460,,cpu18,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu19,9.091
2222,2026-05-02T16:04:26.797,1155.460,,cpu20,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu21,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu22,5.556
2222,2026-05-02T16:04:26.797,1155.460,,cpu23,7.407
2222,2026-05-02T16:04:26.797,1155.460,,cpu24,7.273
2222,2026-05-02T16:04:26.797,1155.460,,cpu25,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu26,7.143
2222,2026-05-02T16:04:26.797,1155.460,,cpu27,5.455
2222,2026-05-02T16:04:26.797,1155.460,,cpu28,7.407
2222,2026-05-02T16:04:26.797,1155.460,,cpu29,7.547
2222,2026-05-02T16:04:26.797,1155.460,,cpu30,7.273
2222,2026-05-02T16:04:26.797,1155.460,,cpu31,5.556
2223,2026-05-02T16:04:27.300,1155.963,,cpu0,10.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu1,7.843
2223,2026-05-02T16:04:27.300,1155.963,,cpu2,9.804
2223,2026-05-02T16:04:27.300,1155.963,,cpu3,6.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu4,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu5,6.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu6,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu7,7.843
2223,2026-05-02T16:04:27.300,1155.963,,cpu8,9.804
2223,2026-05-02T16:04:27.300,1155.963,,cpu9,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu10,18.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu11,9.804
2223,2026-05-02T16:04:27.300,1155.963,,cpu12,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu13,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu14,14.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu15,5.882
2223,2026-05-02T16:04:27.300,1155.963,,cpu16,4.082
2223,2026-05-02T16:04:27.300,1155.963,,cpu17,9.804
2223,2026-05-02T16:04:27.300,1155.963,,cpu18,7.843
2223,2026-05-02T16:04:27.300,1155.963,,cpu19,8.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu20,11.321
2223,2026-05-02T16:04:27.300,1155.963,,cpu21,4.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu22,7.843
2223,2026-05-02T16:04:27.300,1155.963,,cpu23,4.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu24,7.843
2223,2026-05-02T16:04:27.300,1155.963,,cpu25,5.882
2223,2026-05-02T16:04:27.300,1155.963,,cpu26,5.882
2223,2026-05-02T16:04:27.300,1155.963,,cpu27,6.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu28,4.000
2223,2026-05-02T16:04:27.300,1155.963,,cpu29,9.804
2223,2026-05-02T16:04:27.300,1155.963,,cpu30,5.882
2223,2026-05-02T16:04:27.300,1155.963,,cpu31,9.804
2224,2026-05-02T16:04:27.801,1156.464,,cpu0,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu1,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu2,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu3,6.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu4,8.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu5,7.843
2224,2026-05-02T16:04:27.801,1156.464,,cpu6,8.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu7,8.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu8,12.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu9,9.804
2224,2026-05-02T16:04:27.801,1156.464,,cpu10,13.725
2224,2026-05-02T16:04:27.801,1156.464,,cpu11,14.286
2224,2026-05-02T16:04:27.801,1156.464,,cpu12,12.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu13,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu14,14.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu15,7.843
2224,2026-05-02T16:04:27.801,1156.464,,cpu16,8.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu17,6.122
2224,2026-05-02T16:04:27.801,1156.464,,cpu18,6.000
2224,2026-05-02T16:04:27.801,1156.464,,cpu19,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu20,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu21,6.122
2224,2026-05-02T16:04:27.801,1156.464,,cpu22,6.250
2224,2026-05-02T16:04:27.801,1156.464,,cpu23,9.804
2224,2026-05-02T16:04:27.801,1156.464,,cpu24,4.082
2224,2026-05-02T16:04:27.801,1156.464,,cpu25,4.082
2224,2026-05-02T16:04:27.801,1156.464,,cpu26,6.122
2224,2026-05-02T16:04:27.801,1156.464,,cpu27,7.843
2224,2026-05-02T16:04:27.801,1156.464,,cpu28,9.804
2224,2026-05-02T16:04:27.801,1156.464,,cpu29,10.204
2224,2026-05-02T16:04:27.801,1156.464,,cpu30,8.163
2224,2026-05-02T16:04:27.801,1156.464,,cpu31,8.000
2225,2026-05-02T16:04:28.351,1157.015,,cpu0,12.727
2225,2026-05-02T16:04:28.351,1157.015,,cpu1,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu2,10.909
2225,2026-05-02T16:04:28.351,1157.015,,cpu3,7.273
2225,2026-05-02T16:04:28.351,1157.015,,cpu4,12.727
2225,2026-05-02T16:04:28.351,1157.015,,cpu5,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu6,10.909
2225,2026-05-02T16:04:28.351,1157.015,,cpu7,10.909
2225,2026-05-02T16:04:28.351,1157.015,,cpu8,18.519
2225,2026-05-02T16:04:28.351,1157.015,,cpu9,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu10,12.727
2225,2026-05-02T16:04:28.351,1157.015,,cpu11,14.286
2225,2026-05-02T16:04:28.351,1157.015,,cpu12,9.259
2225,2026-05-02T16:04:28.351,1157.015,,cpu13,11.111
2225,2026-05-02T16:04:28.351,1157.015,,cpu14,12.500
2225,2026-05-02T16:04:28.351,1157.015,,cpu15,9.259
2225,2026-05-02T16:04:28.351,1157.015,,cpu16,10.909
2225,2026-05-02T16:04:28.351,1157.015,,cpu17,7.273
2225,2026-05-02T16:04:28.351,1157.015,,cpu18,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu19,10.526
2225,2026-05-02T16:04:28.351,1157.015,,cpu20,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu21,10.526
2225,2026-05-02T16:04:28.351,1157.015,,cpu22,10.526
2225,2026-05-02T16:04:28.351,1157.015,,cpu23,7.407
2225,2026-05-02T16:04:28.351,1157.015,,cpu24,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu25,12.500
2225,2026-05-02T16:04:28.351,1157.015,,cpu26,10.714
2225,2026-05-02T16:04:28.351,1157.015,,cpu27,5.556
2225,2026-05-02T16:04:28.351,1157.015,,cpu28,9.091
2225,2026-05-02T16:04:28.351,1157.015,,cpu29,9.259
2225,2026-05-02T16:04:28.351,1157.015,,cpu30,7.273
2225,2026-05-02T16:04:28.351,1157.015,,cpu31,9.091
2226,2026-05-02T16:04:28.853,1157.516,,cpu0,8.163
2226,2026-05-02T16:04:28.853,1157.516,,cpu1,10.204
2226,2026-05-02T16:04:28.853,1157.516,,cpu2,12.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu3,8.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu4,18.367
2226,2026-05-02T16:04:28.853,1157.516,,cpu5,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu6,12.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu7,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu8,15.686
2226,2026-05-02T16:04:28.853,1157.516,,cpu9,10.204
2226,2026-05-02T16:04:28.853,1157.516,,cpu10,20.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu11,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu12,12.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu13,10.204
2226,2026-05-02T16:04:28.853,1157.516,,cpu14,10.204
2226,2026-05-02T16:04:28.853,1157.516,,cpu15,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu16,8.163
2226,2026-05-02T16:04:28.853,1157.516,,cpu17,12.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu18,8.163
2226,2026-05-02T16:04:28.853,1157.516,,cpu19,8.163
2226,2026-05-02T16:04:28.853,1157.516,,cpu20,8.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu21,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu22,6.122
2226,2026-05-02T16:04:28.853,1157.516,,cpu23,11.765
2226,2026-05-02T16:04:28.853,1157.516,,cpu24,10.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu25,6.122
2226,2026-05-02T16:04:28.853,1157.516,,cpu26,6.122
2226,2026-05-02T16:04:28.853,1157.516,,cpu27,8.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu28,8.163
2226,2026-05-02T16:04:28.853,1157.516,,cpu29,12.245
2226,2026-05-02T16:04:28.853,1157.516,,cpu30,8.000
2226,2026-05-02T16:04:28.853,1157.516,,cpu31,12.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu0,12.245
2227,2026-05-02T16:04:29.353,1158.017,,cpu1,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu2,12.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu3,8.163
2227,2026-05-02T16:04:29.353,1158.017,,cpu4,11.765
2227,2026-05-02T16:04:29.353,1158.017,,cpu5,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu6,12.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu7,10.204
2227,2026-05-02T16:04:29.353,1158.017,,cpu8,20.408
2227,2026-05-02T16:04:29.353,1158.017,,cpu9,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu10,18.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu11,14.286
2227,2026-05-02T16:04:29.353,1158.017,,cpu12,9.804
2227,2026-05-02T16:04:29.353,1158.017,,cpu13,11.765
2227,2026-05-02T16:04:29.353,1158.017,,cpu14,16.327
2227,2026-05-02T16:04:29.353,1158.017,,cpu15,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu16,11.765
2227,2026-05-02T16:04:29.353,1158.017,,cpu17,11.765
2227,2026-05-02T16:04:29.353,1158.017,,cpu18,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu19,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu20,8.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu21,8.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu22,8.163
2227,2026-05-02T16:04:29.353,1158.017,,cpu23,10.204
2227,2026-05-02T16:04:29.353,1158.017,,cpu24,8.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu25,8.163
2227,2026-05-02T16:04:29.353,1158.017,,cpu26,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu27,10.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu28,9.804
2227,2026-05-02T16:04:29.353,1158.017,,cpu29,12.000
2227,2026-05-02T16:04:29.353,1158.017,,cpu30,11.765
2227,2026-05-02T16:04:29.353,1158.017,,cpu31,9.804
2228,2026-05-02T16:04:29.855,1158.519,,cpu0,16.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu1,14.286
2228,2026-05-02T16:04:29.855,1158.519,,cpu2,16.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu3,13.725
2228,2026-05-02T16:04:29.855,1158.519,,cpu4,16.327
2228,2026-05-02T16:04:29.855,1158.519,,cpu5,12.245
2228,2026-05-02T16:04:29.855,1158.519,,cpu6,20.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu7,14.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu8,18.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu9,14.286
2228,2026-05-02T16:04:29.855,1158.519,,cpu10,14.894
2228,2026-05-02T16:04:29.855,1158.519,,cpu11,20.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu12,14.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu13,14.286
2228,2026-05-02T16:04:29.855,1158.519,,cpu14,15.686
2228,2026-05-02T16:04:29.855,1158.519,,cpu15,10.204
2228,2026-05-02T16:04:29.855,1158.519,,cpu16,14.286
2228,2026-05-02T16:04:29.855,1158.519,,cpu17,12.500
2228,2026-05-02T16:04:29.855,1158.519,,cpu18,17.647
2228,2026-05-02T16:04:29.855,1158.519,,cpu19,12.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu20,15.686
2228,2026-05-02T16:04:29.855,1158.519,,cpu21,12.245
2228,2026-05-02T16:04:29.855,1158.519,,cpu22,13.725
2228,2026-05-02T16:04:29.855,1158.519,,cpu23,12.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu24,12.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu25,13.725
2228,2026-05-02T16:04:29.855,1158.519,,cpu26,10.204
2228,2026-05-02T16:04:29.855,1158.519,,cpu27,15.686
2228,2026-05-02T16:04:29.855,1158.519,,cpu28,14.286
2228,2026-05-02T16:04:29.855,1158.519,,cpu29,18.000
2228,2026-05-02T16:04:29.855,1158.519,,cpu30,10.204
2228,2026-05-02T16:04:29.855,1158.519,,cpu31,14.000
2229,2026-05-02T16:04:30.403,1159.066,,cpu0,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu1,10.909
2229,2026-05-02T16:04:30.403,1159.066,,cpu2,12.963
2229,2026-05-02T16:04:30.403,1159.066,,cpu3,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu4,16.071
2229,2026-05-02T16:04:30.403,1159.066,,cpu5,14.815
2229,2026-05-02T16:04:30.403,1159.066,,cpu6,16.364
2229,2026-05-02T16:04:30.403,1159.066,,cpu7,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu8,18.868
2229,2026-05-02T16:04:30.403,1159.066,,cpu9,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu10,19.643
2229,2026-05-02T16:04:30.403,1159.066,,cpu11,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu12,12.963
2229,2026-05-02T16:04:30.403,1159.066,,cpu13,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu14,16.667
2229,2026-05-02T16:04:30.403,1159.066,,cpu15,12.727
2229,2026-05-02T16:04:30.403,1159.066,,cpu16,14.545
2229,2026-05-02T16:04:30.403,1159.066,,cpu17,14.545
2229,2026-05-02T16:04:30.403,1159.066,,cpu18,12.727
2229,2026-05-02T16:04:30.403,1159.066,,cpu19,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu20,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu21,9.091
2229,2026-05-02T16:04:30.403,1159.066,,cpu22,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu23,10.909
2229,2026-05-02T16:04:30.403,1159.066,,cpu24,10.909
2229,2026-05-02T16:04:30.403,1159.066,,cpu25,11.111
2229,2026-05-02T16:04:30.403,1159.066,,cpu26,12.500
2229,2026-05-02T16:04:30.403,1159.066,,cpu27,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu28,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu29,13.208
2229,2026-05-02T16:04:30.403,1159.066,,cpu30,9.259
2229,2026-05-02T16:04:30.403,1159.066,,cpu31,12.963
2230,2026-05-02T16:04:30.903,1159.567,,cpu0,14.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu1,14.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu2,16.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu3,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu4,10.204
2230,2026-05-02T16:04:30.903,1159.567,,cpu5,13.725
2230,2026-05-02T16:04:30.903,1159.567,,cpu6,12.245
2230,2026-05-02T16:04:30.903,1159.567,,cpu7,11.765
2230,2026-05-02T16:04:30.903,1159.567,,cpu8,20.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu9,18.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu10,18.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu11,13.462
2230,2026-05-02T16:04:30.903,1159.567,,cpu12,12.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu13,12.500
2230,2026-05-02T16:04:30.903,1159.567,,cpu14,16.667
2230,2026-05-02T16:04:30.903,1159.567,,cpu15,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu16,12.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu17,12.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu18,12.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu19,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu20,10.204
2230,2026-05-02T16:04:30.903,1159.567,,cpu21,13.725
2230,2026-05-02T16:04:30.903,1159.567,,cpu22,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu23,11.765
2230,2026-05-02T16:04:30.903,1159.567,,cpu24,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu25,13.462
2230,2026-05-02T16:04:30.903,1159.567,,cpu26,10.000
2230,2026-05-02T16:04:30.903,1159.567,,cpu27,11.765
2230,2026-05-02T16:04:30.903,1159.567,,cpu28,9.804
2230,2026-05-02T16:04:30.903,1159.567,,cpu29,12.245
2230,2026-05-02T16:04:30.903,1159.567,,cpu30,15.686
2230,2026-05-02T16:04:30.903,1159.567,,cpu31,10.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu0,12.500
2231,2026-05-02T16:04:31.404,1160.068,,cpu1,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu2,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu3,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu4,18.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu5,11.765
2231,2026-05-02T16:04:31.404,1160.068,,cpu6,16.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu7,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu8,14.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu9,17.308
2231,2026-05-02T16:04:31.404,1160.068,,cpu10,26.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu11,12.245
2231,2026-05-02T16:04:31.404,1160.068,,cpu12,12.245
2231,2026-05-02T16:04:31.404,1160.068,,cpu13,14.286
2231,2026-05-02T16:04:31.404,1160.068,,cpu14,17.647
2231,2026-05-02T16:04:31.404,1160.068,,cpu15,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu16,14.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu17,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu18,12.245
2231,2026-05-02T16:04:31.404,1160.068,,cpu19,11.765
2231,2026-05-02T16:04:31.404,1160.068,,cpu20,16.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu21,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu22,11.765
2231,2026-05-02T16:04:31.404,1160.068,,cpu23,10.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu24,12.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu25,10.204
2231,2026-05-02T16:04:31.404,1160.068,,cpu26,14.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu27,12.245
2231,2026-05-02T16:04:31.404,1160.068,,cpu28,17.647
2231,2026-05-02T16:04:31.404,1160.068,,cpu29,14.000
2231,2026-05-02T16:04:31.404,1160.068,,cpu30,12.245
2231,2026-05-02T16:04:31.404,1160.068,,cpu31,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu0,15.686
2232,2026-05-02T16:04:31.906,1160.569,,cpu1,12.245
2232,2026-05-02T16:04:31.906,1160.569,,cpu2,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu3,13.725
2232,2026-05-02T16:04:31.906,1160.569,,cpu4,13.725
2232,2026-05-02T16:04:31.906,1160.569,,cpu5,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu6,20.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu7,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu8,17.647
2232,2026-05-02T16:04:31.906,1160.569,,cpu9,14.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu10,24.490
2232,2026-05-02T16:04:31.906,1160.569,,cpu11,13.725
2232,2026-05-02T16:04:31.906,1160.569,,cpu12,20.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu13,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu14,16.327
2232,2026-05-02T16:04:31.906,1160.569,,cpu15,15.686
2232,2026-05-02T16:04:31.906,1160.569,,cpu16,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu17,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu18,14.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu19,14.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu20,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu21,14.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu22,15.686
2232,2026-05-02T16:04:31.906,1160.569,,cpu23,14.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu24,13.725
2232,2026-05-02T16:04:31.906,1160.569,,cpu25,12.245
2232,2026-05-02T16:04:31.906,1160.569,,cpu26,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu27,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu28,12.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu29,16.000
2232,2026-05-02T16:04:31.906,1160.569,,cpu30,11.765
2232,2026-05-02T16:04:31.906,1160.569,,cpu31,15.385
2233,2026-05-02T16:04:32.455,1161.118,,cpu0,16.981
2233,2026-05-02T16:04:32.455,1161.118,,cpu1,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu2,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu3,12.963
2233,2026-05-02T16:04:32.455,1161.118,,cpu4,14.815
2233,2026-05-02T16:04:32.455,1161.118,,cpu5,12.727
2233,2026-05-02T16:04:32.455,1161.118,,cpu6,16.667
2233,2026-05-02T16:04:32.455,1161.118,,cpu7,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu8,20.370
2233,2026-05-02T16:04:32.455,1161.118,,cpu9,16.667
2233,2026-05-02T16:04:32.455,1161.118,,cpu10,18.182
2233,2026-05-02T16:04:32.455,1161.118,,cpu11,12.963
2233,2026-05-02T16:04:32.455,1161.118,,cpu12,20.000
2233,2026-05-02T16:04:32.455,1161.118,,cpu13,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu14,18.182
2233,2026-05-02T16:04:32.455,1161.118,,cpu15,12.963
2233,2026-05-02T16:04:32.455,1161.118,,cpu16,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu17,13.208
2233,2026-05-02T16:04:32.455,1161.118,,cpu18,14.815
2233,2026-05-02T16:04:32.455,1161.118,,cpu19,12.963
2233,2026-05-02T16:04:32.455,1161.118,,cpu20,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu21,12.727
2233,2026-05-02T16:04:32.455,1161.118,,cpu22,11.111
2233,2026-05-02T16:04:32.455,1161.118,,cpu23,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu24,14.545
2233,2026-05-02T16:04:32.455,1161.118,,cpu25,12.727
2233,2026-05-02T16:04:32.455,1161.118,,cpu26,11.321
2233,2026-05-02T16:04:32.455,1161.118,,cpu27,14.815
2233,2026-05-02T16:04:32.455,1161.118,,cpu28,11.111
2233,2026-05-02T16:04:32.455,1161.118,,cpu29,13.208
2233,2026-05-02T16:04:32.455,1161.118,,cpu30,12.963
2233,2026-05-02T16:04:32.455,1161.118,,cpu31,9.615
2234,2026-05-02T16:04:32.958,1161.621,,cpu0,20.000
2234,2026-05-02T16:04:32.958,1161.621,,cpu1,18.367
2234,2026-05-02T16:04:32.958,1161.621,,cpu2,21.569
